County Name,State,IMU Score,Zipcode,Population Underserved,Lat,Lng
Warren County,KY,57.8,21227,,43.555105,-73.838139
Warren County,KY,57.8,21227,,36.398105,-78.099899
Warren County,KY,57.8,21227,,39.425652,-84.169906
Warren County,KY,57.8,21227,,41.834298,-79.298182
Warren County,KY,57.8,21227,,35.67825,-85.777343
Warren County,KY,57.8,21227,,38.908221,-78.207594
Warren County,KY,57.8,21227,,33.419169,-82.688012
Warren County,KY,57.8,21227,,40.850441,-90.620223
Warren County,KY,57.8,21227,,40.352658,-87.375847
Warren County,KY,57.8,21227,,41.332446,-93.568751
Warren County,KY,57.8,21227,,36.995634,-86.423579
Warren County,KY,57.8,21227,,32.356095,-90.852384
Warren County,KY,57.8,21227,,38.761902,-91.159306
Warren County,KY,57.8,21227,,40.853491,-75.009498
Warren County,KY,57.8,21227,,43.555105,-73.838139
Warren County,KY,57.8,21227,,36.398105,-78.099899
Warren County,KY,57.8,21227,,39.425652,-84.169906
Warren County,KY,57.8,21227,,41.834298,-79.298182
Warren County,KY,57.8,21227,,35.67825,-85.777343
Warren County,KY,57.8,21227,,38.908221,-78.207594
Warren County,KY,57.8,21227,,33.419169,-82.688012
Warren County,KY,57.8,21227,,40.850441,-90.620223
Warren County,KY,57.8,21227,,40.352658,-87.375847
Warren County,KY,57.8,21227,,41.332446,-93.568751
Warren County,KY,57.8,21227,,36.995634,-86.423579
Warren County,KY,57.8,21227,,32.356095,-90.852384
Warren County,KY,57.8,21227,,38.761902,-91.159306
Warren County,KY,57.8,21227,,40.853491,-75.009498
Warren County,KY,57.8,21227,,43.555105,-73.838139
Warren County,KY,57.8,21227,,36.398105,-78.099899
Warren County,KY,57.8,21227,,39.425652,-84.169906
Warren County,KY,57.8,21227,,41.834298,-79.298182
Warren County,KY,57.8,21227,,35.67825,-85.777343
Warren County,KY,57.8,21227,,38.908221,-78.207594
Warren County,KY,57.8,21227,,33.419169,-82.688012
Warren County,KY,57.8,21227,,40.850441,-90.620223
Warren County,KY,57.8,21227,,40.352658,-87.375847
Warren County,KY,57.8,21227,,41.332446,-93.568751
Warren County,KY,57.8,21227,,36.995634,-86.423579
Warren County,KY,57.8,21227,,32.356095,-90.852384
Warren County,KY,57.8,21227,,38.761902,-91.159306
Warren County,KY,57.8,21227,,40.853491,-75.009498
Warren County,KY,57.8,21227,,43.555105,-73.838139
Warren County,KY,57.8,21227,,36.398105,-78.099899
Warren County,KY,57.8,21227,,39.425652,-84.169906
Warren County,KY,57.8,21227,,41.834298,-79.298182
Warren County,KY,57.8,21227,,35.67825,-85.777343
Warren County,KY,57.8,21227,,38.908221,-78.207594
Warren County,KY,57.8,21227,,33.419169,-82.688012
Warren County,KY,57.8,21227,,40.850441,-90.620223
Warren County,KY,57.8,21227,,40.352658,-87.375847
Warren County,KY,57.8,21227,,41.332446,-93.568751
Warren County,KY,57.8,21227,,36.995634,-86.423579
Warren County,KY,57.8,21227,,32.356095,-90.852384
Warren County,KY,57.8,21227,,38.761902,-91.159306
Warren County,KY,57.8,21227,,40.853491,-75.009498
Warren County,KY,57.8,21227,,43.555105,-73.838139
Warren County,KY,57.8,21227,,36.398105,-78.099899
Warren County,KY,57.8,21227,,39.425652,-84.169906
Warren County,KY,57.8,21227,,41.834298,-79.298182
Warren County,KY,57.8,21227,,35.67825,-85.777343
Warren County,KY,57.8,21227,,38.908221,-78.207594
Warren County,KY,57.8,21227,,33.419169,-82.688012
Warren County,KY,57.8,21227,,40.850441,-90.620223
Warren County,KY,57.8,21227,,40.352658,-87.375847
Warren County,KY,57.8,21227,,41.332446,-93.568751
Warren County,KY,57.8,21227,,36.995634,-86.423579
Warren County,KY,57.8,21227,,32.356095,-90.852384
Warren County,KY,57.8,21227,,38.761902,-91.159306
Warren County,KY,57.8,21227,,40.853491,-75.009498
Warren County,KY,57.8,21227,,43.555105,-73.838139
Warren County,KY,57.8,21227,,36.398105,-78.099899
Warren County,KY,57.8,21227,,39.425652,-84.169906
Warren County,KY,57.8,21227,,41.834298,-79.298182
Warren County,KY,57.8,21227,,35.67825,-85.777343
Warren County,KY,57.8,21227,,38.908221,-78.207594
Warren County,KY,57.8,21227,,33.419169,-82.688012
Warren County,KY,57.8,21227,,40.850441,-90.620223
Warren County,KY,57.8,21227,,40.352658,-87.375847
Warren County,KY,57.8,21227,,41.332446,-93.568751
Warren County,KY,57.8,21227,,36.995634,-86.423579
Warren County,KY,57.8,21227,,32.356095,-90.852384
Warren County,KY,57.8,21227,,38.761902,-91.159306
Warren County,KY,57.8,21227,,40.853491,-75.009498
Warren County,KY,57.8,21227,,43.555105,-73.838139
Warren County,KY,57.8,21227,,36.398105,-78.099899
Warren County,KY,57.8,21227,,39.425652,-84.169906
Warren County,KY,57.8,21227,,41.834298,-79.298182
Warren County,KY,57.8,21227,,35.67825,-85.777343
Warren County,KY,57.8,21227,,38.908221,-78.207594
Warren County,KY,57.8,21227,,33.419169,-82.688012
Warren County,KY,57.8,21227,,40.850441,-90.620223
Warren County,KY,57.8,21227,,40.352658,-87.375847
Warren County,KY,57.8,21227,,41.332446,-93.568751
Warren County,KY,57.8,21227,,36.995634,-86.423579
Warren County,KY,57.8,21227,,32.356095,-90.852384
Warren County,KY,57.8,21227,,38.761902,-91.159306
Warren County,KY,57.8,21227,,40.853491,-75.009498
Warren County,KY,57.8,21227,,43.555105,-73.838139
Warren County,KY,57.8,21227,,36.398105,-78.099899
Warren County,KY,57.8,21227,,39.425652,-84.169906
Warren County,KY,57.8,21227,,41.834298,-79.298182
Warren County,KY,57.8,21227,,35.67825,-85.777343
Warren County,KY,57.8,21227,,38.908221,-78.207594
Warren County,KY,60.7,21227,,33.419169,-82.688012
Warren County,KY,60.7,21227,,40.850441,-90.620223
Warren County,KY,60.7,21227,,40.352658,-87.375847
Warren County,KY,60.7,21227,,41.332446,-93.568751
Warren County,KY,60.7,21227,,36.995634,-86.423579
Warren County,KY,60.7,21227,,32.356095,-90.852384
Warren County,KY,60.7,21227,,38.761902,-91.159306
Warren County,KY,60.7,21227,,40.853491,-75.009498
Warren County,KY,60.7,21227,,43.555105,-73.838139
Warren County,KY,60.7,21227,,36.398105,-78.099899
Warren County,KY,60.7,21227,,39.425652,-84.169906
Warren County,KY,60.7,21227,,41.834298,-79.298182
Warren County,KY,60.7,21227,,35.67825,-85.777343
Warren County,KY,60.7,21227,,38.908221,-78.207594
Warren County,KY,60.7,21227,,33.419169,-82.688012
Warren County,KY,60.7,21227,,40.850441,-90.620223
Warren County,KY,60.7,21227,,40.352658,-87.375847
Warren County,KY,60.7,21227,,41.332446,-93.568751
Warren County,KY,60.7,21227,,36.995634,-86.423579
Warren County,KY,60.7,21227,,32.356095,-90.852384
Warren County,KY,60.7,21227,,38.761902,-91.159306
Warren County,KY,60.7,21227,,40.853491,-75.009498
Warren County,KY,60.7,21227,,43.555105,-73.838139
Warren County,KY,60.7,21227,,36.398105,-78.099899
Warren County,KY,60.7,21227,,39.425652,-84.169906
Warren County,KY,60.7,21227,,41.834298,-79.298182
Warren County,KY,60.7,21227,,35.67825,-85.777343
Warren County,KY,60.7,21227,,38.908221,-78.207594
Warren County,KY,60.7,21227,,33.419169,-82.688012
Warren County,KY,60.7,21227,,40.850441,-90.620223
Warren County,KY,60.7,21227,,40.352658,-87.375847
Warren County,KY,60.7,21227,,41.332446,-93.568751
Warren County,KY,60.7,21227,,36.995634,-86.423579
Warren County,KY,60.7,21227,,32.356095,-90.852384
Warren County,KY,60.7,21227,,38.761902,-91.159306
Warren County,KY,60.7,21227,,40.853491,-75.009498
Warren County,KY,60.7,21227,,43.555105,-73.838139
Warren County,KY,60.7,21227,,36.398105,-78.099899
Warren County,KY,60.7,21227,,39.425652,-84.169906
Warren County,KY,60.7,21227,,41.834298,-79.298182
Warren County,KY,60.7,21227,,35.67825,-85.777343
Warren County,KY,60.7,21227,,38.908221,-78.207594
Warren County,IL,0,17187,,33.419169,-82.688012
Warren County,IL,0,17187,,40.850441,-90.620223
Warren County,IL,0,17187,,40.352658,-87.375847
Warren County,IL,0,17187,,41.332446,-93.568751
Warren County,IL,0,17187,,36.995634,-86.423579
Warren County,IL,0,17187,,32.356095,-90.852384
Warren County,IL,0,17187,,38.761902,-91.159306
Warren County,IL,0,17187,,40.853491,-75.009498
Warren County,IL,0,17187,,43.555105,-73.838139
Warren County,IL,0,17187,,36.398105,-78.099899
Warren County,IL,0,17187,,39.425652,-84.169906
Warren County,IL,0,17187,,41.834298,-79.298182
Warren County,IL,0,17187,,35.67825,-85.777343
Warren County,IL,0,17187,,38.908221,-78.207594
Warren County,GA,50.7,13301,3381,33.419169,-82.688012
Warren County,GA,50.7,13301,3381,40.850441,-90.620223
Warren County,GA,50.7,13301,3381,40.352658,-87.375847
Warren County,GA,50.7,13301,3381,41.332446,-93.568751
Warren County,GA,50.7,13301,3381,36.995634,-86.423579
Warren County,GA,50.7,13301,3381,32.356095,-90.852384
Warren County,GA,50.7,13301,3381,38.761902,-91.159306
Warren County,GA,50.7,13301,3381,40.853491,-75.009498
Warren County,GA,50.7,13301,3381,43.555105,-73.838139
Warren County,GA,50.7,13301,3381,36.398105,-78.099899
Warren County,GA,50.7,13301,3381,39.425652,-84.169906
Warren County,GA,50.7,13301,3381,41.834298,-79.298182
Warren County,GA,50.7,13301,3381,35.67825,-85.777343
Warren County,GA,50.7,13301,3381,38.908221,-78.207594
Weakley County,TN,56.2,47183,14338,36.303596,-88.721194
Weakley County,TN,58,47183,,36.303596,-88.721194
Pickett County,TN,52.4,47137,2199,36.559364,-85.075741
Pickett County,TN,54.6,47137,,36.559364,-85.075741
Lawrence County,TN,59.8,47099,18848,34.529776,-87.321865
Lawrence County,TN,59.8,47099,18848,36.041098,-91.101153
Lawrence County,TN,59.8,47099,18848,38.718954,-87.730221
Lawrence County,TN,59.8,47099,18848,38.839815,-86.48782
Lawrence County,TN,59.8,47099,18848,38.074453,-82.73829
Lawrence County,TN,59.8,47099,18848,31.550009,-90.10753
Lawrence County,TN,59.8,47099,18848,37.10659,-93.830551
Lawrence County,TN,59.8,47099,18848,38.603866,-82.517186
Lawrence County,TN,59.8,47099,18848,40.992735,-80.334446
Lawrence County,TN,59.8,47099,18848,44.348767,-103.804947
Lawrence County,TN,59.8,47099,18848,35.220476,-87.396546
Lawrence County,IN,66.4,18093,5646,34.529776,-87.321865
Lawrence County,IN,66.4,18093,5646,36.041098,-91.101153
Lawrence County,IN,66.4,18093,5646,38.718954,-87.730221
Lawrence County,IN,66.4,18093,5646,38.839815,-86.48782
Lawrence County,IN,66.4,18093,5646,38.074453,-82.73829
Lawrence County,IN,66.4,18093,5646,31.550009,-90.10753
Lawrence County,IN,66.4,18093,5646,37.10659,-93.830551
Lawrence County,IN,66.4,18093,5646,38.603866,-82.517186
Lawrence County,IN,66.4,18093,5646,40.992735,-80.334446
Lawrence County,IN,66.4,18093,5646,44.348767,-103.804947
Lawrence County,IN,66.4,18093,5646,35.220476,-87.396546
Lawrence County,KY,53.8,21127,6008,34.529776,-87.321865
Lawrence County,KY,53.8,21127,6008,36.041098,-91.101153
Lawrence County,KY,53.8,21127,6008,38.718954,-87.730221
Lawrence County,KY,53.8,21127,6008,38.839815,-86.48782
Lawrence County,KY,53.8,21127,6008,38.074453,-82.73829
Lawrence County,KY,53.8,21127,6008,31.550009,-90.10753
Lawrence County,KY,53.8,21127,6008,37.10659,-93.830551
Lawrence County,KY,53.8,21127,6008,38.603866,-82.517186
Lawrence County,KY,53.8,21127,6008,40.992735,-80.334446
Lawrence County,KY,53.8,21127,6008,44.348767,-103.804947
Lawrence County,KY,53.8,21127,6008,35.220476,-87.396546
Lawrence County,KY,53.8,21127,6008,34.529776,-87.321865
Lawrence County,KY,53.8,21127,6008,36.041098,-91.101153
Lawrence County,KY,53.8,21127,6008,38.718954,-87.730221
Lawrence County,KY,53.8,21127,6008,38.839815,-86.48782
Lawrence County,KY,53.8,21127,6008,38.074453,-82.73829
Lawrence County,KY,53.8,21127,6008,31.550009,-90.10753
Lawrence County,KY,53.8,21127,6008,37.10659,-93.830551
Lawrence County,KY,53.8,21127,6008,38.603866,-82.517186
Lawrence County,KY,53.8,21127,6008,40.992735,-80.334446
Lawrence County,KY,53.8,21127,6008,44.348767,-103.804947
Lawrence County,KY,53.8,21127,6008,35.220476,-87.396546
Lawrence County,KY,53.8,21127,6008,34.529776,-87.321865
Lawrence County,KY,53.8,21127,6008,36.041098,-91.101153
Lawrence County,KY,53.8,21127,6008,38.718954,-87.730221
Lawrence County,KY,53.8,21127,6008,38.839815,-86.48782
Lawrence County,KY,53.8,21127,6008,38.074453,-82.73829
Lawrence County,KY,53.8,21127,6008,31.550009,-90.10753
Lawrence County,KY,53.8,21127,6008,37.10659,-93.830551
Lawrence County,KY,53.8,21127,6008,38.603866,-82.517186
Lawrence County,KY,53.8,21127,6008,40.992735,-80.334446
Lawrence County,KY,53.8,21127,6008,44.348767,-103.804947
Lawrence County,KY,53.8,21127,6008,35.220476,-87.396546
Lawrence County,KY,53.8,21127,6008,34.529776,-87.321865
Lawrence County,KY,53.8,21127,6008,36.041098,-91.101153
Lawrence County,KY,53.8,21127,6008,38.718954,-87.730221
Lawrence County,KY,53.8,21127,6008,38.839815,-86.48782
Lawrence County,KY,53.8,21127,6008,38.074453,-82.73829
Lawrence County,KY,53.8,21127,6008,31.550009,-90.10753
Lawrence County,KY,53.8,21127,6008,37.10659,-93.830551
Lawrence County,KY,53.8,21127,6008,38.603866,-82.517186
Lawrence County,KY,53.8,21127,6008,40.992735,-80.334446
Lawrence County,KY,53.8,21127,6008,44.348767,-103.804947
Lawrence County,KY,53.8,21127,6008,35.220476,-87.396546
Lawrence County,TN,60.9,47099,,34.529776,-87.321865
Lawrence County,TN,60.9,47099,,36.041098,-91.101153
Lawrence County,TN,60.9,47099,,38.718954,-87.730221
Lawrence County,TN,60.9,47099,,38.839815,-86.48782
Lawrence County,TN,60.9,47099,,38.074453,-82.73829
Lawrence County,TN,60.9,47099,,31.550009,-90.10753
Lawrence County,TN,60.9,47099,,37.10659,-93.830551
Lawrence County,TN,60.9,47099,,38.603866,-82.517186
Lawrence County,TN,60.9,47099,,40.992735,-80.334446
Lawrence County,TN,60.9,47099,,44.348767,-103.804947
Lawrence County,TN,60.9,47099,,35.220476,-87.396546
Lawrence County,PA,61.2,42073,,34.529776,-87.321865
Lawrence County,PA,61.2,42073,,36.041098,-91.101153
Lawrence County,PA,61.2,42073,,38.718954,-87.730221
Lawrence County,PA,61.2,42073,,38.839815,-86.48782
Lawrence County,PA,61.2,42073,,38.074453,-82.73829
Lawrence County,PA,61.2,42073,,31.550009,-90.10753
Lawrence County,PA,61.2,42073,,37.10659,-93.830551
Lawrence County,PA,61.2,42073,,38.603866,-82.517186
Lawrence County,PA,61.2,42073,,40.992735,-80.334446
Lawrence County,PA,61.2,42073,,44.348767,-103.804947
Lawrence County,PA,61.2,42073,,35.220476,-87.396546
Lawrence County,PA,61.2,42073,,34.529776,-87.321865
Lawrence County,PA,61.2,42073,,36.041098,-91.101153
Lawrence County,PA,61.2,42073,,38.718954,-87.730221
Lawrence County,PA,61.2,42073,,38.839815,-86.48782
Lawrence County,PA,61.2,42073,,38.074453,-82.73829
Lawrence County,PA,61.2,42073,,31.550009,-90.10753
Lawrence County,PA,61.2,42073,,37.10659,-93.830551
Lawrence County,PA,61.2,42073,,38.603866,-82.517186
Lawrence County,PA,61.2,42073,,40.992735,-80.334446
Lawrence County,PA,61.2,42073,,44.348767,-103.804947
Lawrence County,PA,61.2,42073,,35.220476,-87.396546
Lawrence County,PA,61.2,42073,,34.529776,-87.321865
Lawrence County,PA,61.2,42073,,36.041098,-91.101153
Lawrence County,PA,61.2,42073,,38.718954,-87.730221
Lawrence County,PA,61.2,42073,,38.839815,-86.48782
Lawrence County,PA,61.2,42073,,38.074453,-82.73829
Lawrence County,PA,61.2,42073,,31.550009,-90.10753
Lawrence County,PA,61.2,42073,,37.10659,-93.830551
Lawrence County,PA,61.2,42073,,38.603866,-82.517186
Lawrence County,PA,61.2,42073,,40.992735,-80.334446
Lawrence County,PA,61.2,42073,,44.348767,-103.804947
Lawrence County,PA,61.2,42073,,35.220476,-87.396546
Lawrence County,PA,61.2,42073,,34.529776,-87.321865
Lawrence County,PA,61.2,42073,,36.041098,-91.101153
Lawrence County,PA,61.2,42073,,38.718954,-87.730221
Lawrence County,PA,61.2,42073,,38.839815,-86.48782
Lawrence County,PA,61.2,42073,,38.074453,-82.73829
Lawrence County,PA,61.2,42073,,31.550009,-90.10753
Lawrence County,PA,61.2,42073,,37.10659,-93.830551
Lawrence County,PA,61.2,42073,,38.603866,-82.517186
Lawrence County,PA,61.2,42073,,40.992735,-80.334446
Lawrence County,PA,61.2,42073,,44.348767,-103.804947
Lawrence County,PA,61.2,42073,,35.220476,-87.396546
Lawrence County,PA,61.2,42073,,34.529776,-87.321865
Lawrence County,PA,61.2,42073,,36.041098,-91.101153
Lawrence County,PA,61.2,42073,,38.718954,-87.730221
Lawrence County,PA,61.2,42073,,38.839815,-86.48782
Lawrence County,PA,61.2,42073,,38.074453,-82.73829
Lawrence County,PA,61.2,42073,,31.550009,-90.10753
Lawrence County,PA,61.2,42073,,37.10659,-93.830551
Lawrence County,PA,61.2,42073,,38.603866,-82.517186
Lawrence County,PA,61.2,42073,,40.992735,-80.334446
Lawrence County,PA,61.2,42073,,44.348767,-103.804947
Lawrence County,PA,61.2,42073,,35.220476,-87.396546
Lawrence County,PA,61.2,42073,,34.529776,-87.321865
Lawrence County,PA,61.2,42073,,36.041098,-91.101153
Lawrence County,PA,61.2,42073,,38.718954,-87.730221
Lawrence County,PA,61.2,42073,,38.839815,-86.48782
Lawrence County,PA,61.2,42073,,38.074453,-82.73829
Lawrence County,PA,61.2,42073,,31.550009,-90.10753
Lawrence County,PA,61.2,42073,,37.10659,-93.830551
Lawrence County,PA,61.2,42073,,38.603866,-82.517186
Lawrence County,PA,61.2,42073,,40.992735,-80.334446
Lawrence County,PA,61.2,42073,,44.348767,-103.804947
Lawrence County,PA,61.2,42073,,35.220476,-87.396546
Lawrence County,PA,61.2,42073,,34.529776,-87.321865
Lawrence County,PA,61.2,42073,,36.041098,-91.101153
Lawrence County,PA,61.2,42073,,38.718954,-87.730221
Lawrence County,PA,61.2,42073,,38.839815,-86.48782
Lawrence County,PA,61.2,42073,,38.074453,-82.73829
Lawrence County,PA,61.2,42073,,31.550009,-90.10753
Lawrence County,PA,61.2,42073,,37.10659,-93.830551
Lawrence County,PA,61.2,42073,,38.603866,-82.517186
Lawrence County,PA,61.2,42073,,40.992735,-80.334446
Lawrence County,PA,61.2,42073,,44.348767,-103.804947
Lawrence County,PA,61.2,42073,,35.220476,-87.396546
Lawrence County,PA,61.2,42073,,34.529776,-87.321865
Lawrence County,PA,61.2,42073,,36.041098,-91.101153
Lawrence County,PA,61.2,42073,,38.718954,-87.730221
Lawrence County,PA,61.2,42073,,38.839815,-86.48782
Lawrence County,PA,61.2,42073,,38.074453,-82.73829
Lawrence County,PA,61.2,42073,,31.550009,-90.10753
Lawrence County,PA,61.2,42073,,37.10659,-93.830551
Lawrence County,PA,61.2,42073,,38.603866,-82.517186
Lawrence County,PA,61.2,42073,,40.992735,-80.334446
Lawrence County,PA,61.2,42073,,44.348767,-103.804947
Lawrence County,PA,61.2,42073,,35.220476,-87.396546
Lawrence County,OH,59.2,39087,,34.529776,-87.321865
Lawrence County,OH,59.2,39087,,36.041098,-91.101153
Lawrence County,OH,59.2,39087,,38.718954,-87.730221
Lawrence County,OH,59.2,39087,,38.839815,-86.48782
Lawrence County,OH,59.2,39087,,38.074453,-82.73829
Lawrence County,OH,59.2,39087,,31.550009,-90.10753
Lawrence County,OH,59.2,39087,,37.10659,-93.830551
Lawrence County,OH,59.2,39087,,38.603866,-82.517186
Lawrence County,OH,59.2,39087,,40.992735,-80.334446
Lawrence County,OH,59.2,39087,,44.348767,-103.804947
Lawrence County,OH,59.2,39087,,35.220476,-87.396546
Lawrence County,MO,56.4,29109,,34.529776,-87.321865
Lawrence County,MO,56.4,29109,,36.041098,-91.101153
Lawrence County,MO,56.4,29109,,38.718954,-87.730221
Lawrence County,MO,56.4,29109,,38.839815,-86.48782
Lawrence County,MO,56.4,29109,,38.074453,-82.73829
Lawrence County,MO,56.4,29109,,31.550009,-90.10753
Lawrence County,MO,56.4,29109,,37.10659,-93.830551
Lawrence County,MO,56.4,29109,,38.603866,-82.517186
Lawrence County,MO,56.4,29109,,40.992735,-80.334446
Lawrence County,MO,56.4,29109,,44.348767,-103.804947
Lawrence County,MO,56.4,29109,,35.220476,-87.396546
Lawrence County,MS,51.1,28077,,34.529776,-87.321865
Lawrence County,MS,51.1,28077,,36.041098,-91.101153
Lawrence County,MS,51.1,28077,,38.718954,-87.730221
Lawrence County,MS,51.1,28077,,38.839815,-86.48782
Lawrence County,MS,51.1,28077,,38.074453,-82.73829
Lawrence County,MS,51.1,28077,,31.550009,-90.10753
Lawrence County,MS,51.1,28077,,37.10659,-93.830551
Lawrence County,MS,51.1,28077,,38.603866,-82.517186
Lawrence County,MS,51.1,28077,,40.992735,-80.334446
Lawrence County,MS,51.1,28077,,44.348767,-103.804947
Lawrence County,MS,51.1,28077,,35.220476,-87.396546
Lawrence County,IL,58.9,17101,,34.529776,-87.321865
Lawrence County,IL,58.9,17101,,36.041098,-91.101153
Lawrence County,IL,58.9,17101,,38.718954,-87.730221
Lawrence County,IL,58.9,17101,,38.839815,-86.48782
Lawrence County,IL,58.9,17101,,38.074453,-82.73829
Lawrence County,IL,58.9,17101,,31.550009,-90.10753
Lawrence County,IL,58.9,17101,,37.10659,-93.830551
Lawrence County,IL,58.9,17101,,38.603866,-82.517186
Lawrence County,IL,58.9,17101,,40.992735,-80.334446
Lawrence County,IL,58.9,17101,,44.348767,-103.804947
Lawrence County,IL,58.9,17101,,35.220476,-87.396546
Lawrence County,AR,53.2,5075,,34.529776,-87.321865
Lawrence County,AR,53.2,5075,,36.041098,-91.101153
Lawrence County,AR,53.2,5075,,38.718954,-87.730221
Lawrence County,AR,53.2,5075,,38.839815,-86.48782
Lawrence County,AR,53.2,5075,,38.074453,-82.73829
Lawrence County,AR,53.2,5075,,31.550009,-90.10753
Lawrence County,AR,53.2,5075,,37.10659,-93.830551
Lawrence County,AR,53.2,5075,,38.603866,-82.517186
Lawrence County,AR,53.2,5075,,40.992735,-80.334446
Lawrence County,AR,53.2,5075,,44.348767,-103.804947
Lawrence County,AR,53.2,5075,,35.220476,-87.396546
Lawrence County,AL,44,1079,,34.529776,-87.321865
Lawrence County,AL,44,1079,,36.041098,-91.101153
Lawrence County,AL,44,1079,,38.718954,-87.730221
Lawrence County,AL,44,1079,,38.839815,-86.48782
Lawrence County,AL,44,1079,,38.074453,-82.73829
Lawrence County,AL,44,1079,,31.550009,-90.10753
Lawrence County,AL,44,1079,,37.10659,-93.830551
Lawrence County,AL,44,1079,,38.603866,-82.517186
Lawrence County,AL,44,1079,,40.992735,-80.334446
Lawrence County,AL,44,1079,,44.348767,-103.804947
Lawrence County,AL,44,1079,,35.220476,-87.396546
Van Buren County,TN,52.4,47175,5479,35.582953,-92.515976
Van Buren County,TN,52.4,47175,5479,40.754117,-91.952943
Van Buren County,TN,52.4,47175,5479,42.28215,-86.306076
Van Buren County,TN,52.4,47175,5479,35.699234,-85.458409
Van Buren County,MI,59.3,26159,,35.582953,-92.515976
Van Buren County,MI,59.3,26159,,40.754117,-91.952943
Van Buren County,MI,59.3,26159,,42.28215,-86.306076
Van Buren County,MI,59.3,26159,,35.699234,-85.458409
Van Buren County,MI,59.3,26159,,35.582953,-92.515976
Van Buren County,MI,59.3,26159,,40.754117,-91.952943
Van Buren County,MI,59.3,26159,,42.28215,-86.306076
Van Buren County,MI,59.3,26159,,35.699234,-85.458409
Van Buren County,MI,59.3,26159,,35.582953,-92.515976
Van Buren County,MI,59.3,26159,,40.754117,-91.952943
Van Buren County,MI,59.3,26159,,42.28215,-86.306076
Van Buren County,MI,59.3,26159,,35.699234,-85.458409
Van Buren County,MI,59.3,26159,,35.582953,-92.515976
Van Buren County,MI,59.3,26159,,40.754117,-91.952943
Van Buren County,MI,59.3,26159,,42.28215,-86.306076
Van Buren County,MI,59.3,26159,,35.699234,-85.458409
Van Buren County,MI,59.3,26159,,35.582953,-92.515976
Van Buren County,MI,59.3,26159,,40.754117,-91.952943
Van Buren County,MI,59.3,26159,,42.28215,-86.306076
Van Buren County,MI,59.3,26159,,35.699234,-85.458409
Van Buren County,MI,60,26159,,35.582953,-92.515976
Van Buren County,MI,60,26159,,40.754117,-91.952943
Van Buren County,MI,60,26159,,42.28215,-86.306076
Van Buren County,MI,60,26159,,35.699234,-85.458409
Van Buren County,MI,60,26159,,35.582953,-92.515976
Van Buren County,MI,60,26159,,40.754117,-91.952943
Van Buren County,MI,60,26159,,42.28215,-86.306076
Van Buren County,MI,60,26159,,35.699234,-85.458409
Van Buren County,MI,60,26159,,35.582953,-92.515976
Van Buren County,MI,60,26159,,40.754117,-91.952943
Van Buren County,MI,60,26159,,42.28215,-86.306076
Van Buren County,MI,60,26159,,35.699234,-85.458409
Van Buren County,MI,60,26159,,35.582953,-92.515976
Van Buren County,MI,60,26159,,40.754117,-91.952943
Van Buren County,MI,60,26159,,42.28215,-86.306076
Van Buren County,MI,60,26159,,35.699234,-85.458409
Van Buren County,IA,61.9,19177,9091,35.582953,-92.515976
Van Buren County,IA,61.9,19177,9091,40.754117,-91.952943
Van Buren County,IA,61.9,19177,9091,42.28215,-86.306076
Van Buren County,IA,61.9,19177,9091,35.699234,-85.458409
Van Buren County,IA,61.9,19177,9091,35.582953,-92.515976
Van Buren County,IA,61.9,19177,9091,40.754117,-91.952943
Van Buren County,IA,61.9,19177,9091,42.28215,-86.306076
Van Buren County,IA,61.9,19177,9091,35.699234,-85.458409
Van Buren County,IA,61.9,19177,9091,35.582953,-92.515976
Van Buren County,IA,61.9,19177,9091,40.754117,-91.952943
Van Buren County,IA,61.9,19177,9091,42.28215,-86.306076
Van Buren County,IA,61.9,19177,9091,35.699234,-85.458409
Van Buren County,IA,61.9,19177,9091,35.582953,-92.515976
Van Buren County,IA,61.9,19177,9091,40.754117,-91.952943
Van Buren County,IA,61.9,19177,9091,42.28215,-86.306076
Van Buren County,IA,61.9,19177,9091,35.699234,-85.458409
Van Buren County,IA,61.9,19177,9091,35.582953,-92.515976
Van Buren County,IA,61.9,19177,9091,40.754117,-91.952943
Van Buren County,IA,61.9,19177,9091,42.28215,-86.306076
Van Buren County,IA,61.9,19177,9091,35.699234,-85.458409
Van Buren County,IA,61.9,19177,9091,35.582953,-92.515976
Van Buren County,IA,61.9,19177,9091,40.754117,-91.952943
Van Buren County,IA,61.9,19177,9091,42.28215,-86.306076
Van Buren County,IA,61.9,19177,9091,35.699234,-85.458409
Van Buren County,IA,61.9,19177,9091,35.582953,-92.515976
Van Buren County,IA,61.9,19177,9091,40.754117,-91.952943
Van Buren County,IA,61.9,19177,9091,42.28215,-86.306076
Van Buren County,IA,61.9,19177,9091,35.699234,-85.458409
Van Buren County,IA,61.9,19177,9091,35.582953,-92.515976
Van Buren County,IA,61.9,19177,9091,40.754117,-91.952943
Van Buren County,IA,61.9,19177,9091,42.28215,-86.306076
Van Buren County,IA,61.9,19177,9091,35.699234,-85.458409
Van Buren County,IA,61.9,19177,9091,35.582953,-92.515976
Van Buren County,IA,61.9,19177,9091,40.754117,-91.952943
Van Buren County,IA,61.9,19177,9091,42.28215,-86.306076
Van Buren County,IA,61.9,19177,9091,35.699234,-85.458409
Van Buren County,IA,61.9,19177,9091,35.582953,-92.515976
Van Buren County,IA,61.9,19177,9091,40.754117,-91.952943
Van Buren County,IA,61.9,19177,9091,42.28215,-86.306076
