,Lat,Lng,County Name
2701,36.278744,-100.815864,Ochiltree County
2702,35.401921,-102.59762,Oldham County
2703,30.122323,-93.8941,Orange County
2704,32.752204,-98.317967,Palo Pinto County
2705,32.163978,-94.305156,Panola County
2706,32.777096,-97.805905,Parker County
2707,34.532163,-102.784853,Parmer County
2708,30.773298,-102.718153,Pecos County
2709,30.784553,-94.837338,Polk County
2710,35.398675,-101.893804,Potter County
2711,30.005891,-104.261619,Presidio County
2712,32.87058,-95.79544,Rains County
2713,34.962529,-101.895547,Randall County
2714,31.375191,-101.514395,Reagan County
2715,29.830097,-99.812549,Real County
2716,33.619625,-95.048429,Red River County
2717,31.308366,-103.712706,Reeves County
2718,28.322116,-97.162472,Refugio County
2719,35.836216,-100.807555,Roberts County
2720,31.025481,-96.514941,Robertson County
2721,32.898677,-96.404402,Rockwall County
2722,31.845119,-99.982715,Runnels County
2723,32.109423,-94.756382,Rusk County
2724,31.3433,-93.851913,Sabine County
2725,31.382449,-94.16318,San Augustine County
2726,30.574388,-95.163136,San Jacinto County
2727,28.011794,-97.517157,San Patricio County
2728,31.155138,-98.819292,San Saba County
2729,30.896233,-100.527216,Schleicher County
2730,32.744353,-100.913346,Scurry County
2731,32.74382,-99.347005,Shackelford County
2732,31.790139,-94.142579,Shelby County
2733,36.278593,-101.899265,Sherman County
2734,32.375105,-95.268939,Smith County
2735,32.218071,-97.769217,Somervell County
2736,26.530903,-98.740235,Starr County
2737,32.738052,-98.839344,Stephens County
2738,31.835773,-101.054911,Sterling County
2739,33.17958,-100.253807,Stonewall County
2740,30.522185,-100.513359,Sutton County
2741,34.526319,-101.743865,Swisher County
2742,32.772119,-97.291224,Tarrant County
2743,32.297327,-99.890179,Taylor County
2744,30.232343,-102.072513,Terrell County
2745,33.171229,-102.339284,Terry County
2746,33.170695,-99.205796,Throckmorton County
2747,33.214599,-94.966783,Titus County
2748,31.398823,-100.463788,Tom Green County
2749,30.239513,-97.69127,Travis County
2750,31.096675,-95.151687,Trinity County
2751,30.769295,-94.375656,Tyler County
2752,32.735349,-94.941184,Upshur County
2753,31.353816,-102.041546,Upton County
2754,29.350308,-99.768427,Uvalde County
2755,29.875285,-101.143324,Val Verde County
2756,32.558787,-95.836906,Van Zandt County
2757,28.79637,-96.971198,Victoria County
2758,30.743163,-95.569825,Walker County
2759,30.01359,-95.982149,Waller County
2760,31.513069,-103.105113,Ward County
2761,30.215075,-96.410272,Washington County
2762,27.760799,-99.340752,Webb County
2763,29.27848,-96.229674,Wharton County
2764,35.392593,-100.253107,Wheeler County
2765,33.988212,-98.70801,Wichita County
2766,34.08492,-99.24244,Wilbarger County
2767,26.481861,-97.594731,Willacy County
2768,30.649082,-97.605065,Williamson County
2769,29.173883,-98.086734,Wilson County
2770,31.831415,-103.055986,Winkler County
2771,33.219095,-97.653997,Wise County
2772,32.783588,-95.382166,Wood County
2773,33.162398,-102.832242,Yoakum County
2774,33.158788,-98.678281,Young County
2775,26.996981,-99.182603,Zapata County
2776,28.864652,-99.75983,Zavala County
2777,38.357535,-113.238948,Beaver County
2778,41.300466,-113.126808,Box Elder County
2779,41.734117,-111.745399,Cache County
2780,39.673284,-110.588484,Carbon County
2781,40.890099,-109.505785,Daggett County
2782,41.037559,-112.201943,Davis County
2783,40.289393,-110.429584,Duchesne County
2784,39.009025,-110.7211,Emery County
2785,37.831664,-111.450908,Garfield County
2786,38.974326,-109.57345,Grand County
2787,37.909304,-113.30674,Iron County
2788,39.71412,-112.790471,Juab County
2789,37.275089,-111.815329,Kane County
2790,39.094535,-113.525009,Millard County
2791,41.091027,-111.577885,Morgan County
2792,38.335881,-112.129375,Piute County
2793,41.627598,-111.240227,Rich County
2794,40.667883,-111.92424,Salt Lake County
2795,37.602633,-109.791574,San Juan County
2796,39.382531,-111.572883,Sanpete County
2797,38.746824,-111.81193,Sevier County
2798,40.87206,-110.968486,Summit County
2799,40.467753,-113.123979,Tooele County
2800,40.125887,-109.517748,Uintah County
2801,40.120425,-111.668508,Utah County
2802,40.334884,-111.161568,Wasatch County
2803,37.262531,-113.4878,Washington County
2804,38.25984,-110.990877,Wayne County
2805,41.270325,-111.876883,Weber County
2806,44.031248,-73.141581,Addison County
2807,43.035325,-73.11146,Bennington County
2808,44.468791,-72.112168,Caledonia County
2809,44.463329,-73.06941,Chittenden County
2810,44.724021,-71.732736,Essex County
2811,44.858964,-72.909402,Franklin County
2812,44.801787,-73.300759,Grand Isle County
2813,44.603704,-72.638922,Lamoille County
2814,44.003392,-72.369687,Orange County
2815,44.828442,-72.25163,Orleans County
2816,43.580858,-73.038202,Rutland County
2817,44.274988,-72.609514,Washington County
2818,42.995335,-72.721955,Windham County
2819,43.572685,-72.598821,Windsor County
2820,37.765944,-75.757807,Accomack County
2821,38.024184,-78.553506,Albemarle County
2822,37.787905,-80.008669,Alleghany County
2823,37.331927,-77.977462,Amelia County
2824,37.62861,-79.154281,Amherst County
2825,37.370725,-78.81094,Appomattox County
2826,38.878337,-77.100703,Arlington County
2827,38.171911,-79.147557,Augusta County
2828,38.068368,-79.731203,Bath County
2829,37.312223,-79.52708,Bedford County
2830,37.130612,-81.125853,Bland County
2831,37.565481,-79.797553,Botetourt County
2832,36.764204,-77.861483,Brunswick County
2833,37.26812,-82.038151,Buchanan County
2834,37.573928,-78.529169,Buckingham County
2835,37.210152,-79.095428,Campbell County
2836,38.030319,-77.352348,Caroline County
2837,36.731963,-80.727831,Carroll County
2838,37.361054,-77.05417,Charles City County
2839,37.009042,-78.658568,Charlotte County
2840,37.378434,-77.585847,Chesterfield County
2841,39.115381,-77.990836,Clarke County
2842,37.473603,-80.231051,Craig County
2843,38.48593,-77.956476,Culpeper County
2844,37.520189,-78.252836,Cumberland County
2845,37.136701,-82.34922,Dickenson County
2846,37.073498,-77.635492,Dinwiddie County
2847,37.93948,-76.941871,Essex County
2848,38.82952,-77.273252,Fairfax County
2849,38.744096,-77.8215,Fauquier County
2850,36.931433,-80.350266,Floyd County
2851,37.830571,-78.283479,Fluvanna County
2852,36.991186,-79.882715,Franklin County
2853,39.20366,-78.263829,Frederick County
2854,37.318072,-80.698321,Giles County
2855,37.403541,-76.523505,Gloucester County
2856,37.718814,-77.917626,Goochland County
2857,36.652229,-81.215324,Grayson County
2858,38.297981,-78.470163,Greene County
2859,36.680336,-77.560277,Greensville County
2860,36.766461,-78.939614,Halifax County
2861,37.760215,-77.491317,Hanover County
2862,37.631269,-77.651922,Henrico County
2863,36.781479,-79.759231,Henry County
2864,38.366243,-79.564472,Highland County
2865,36.901418,-76.707569,Isle of Wight County
2866,37.324837,-76.777888,James City County
2867,37.717772,-76.905581,King and Queen County
2868,38.277218,-77.162616,King George County
2869,37.70826,-77.091054,King William County
2870,37.704843,-76.412663,Lancaster County
2871,36.701721,-83.130112,Lee County
2872,39.0812,-77.638898,Loudoun County
2873,37.972704,-77.959795,Louisa County
2874,36.945555,-78.240528,Lunenburg County
2875,38.412059,-78.276961,Madison County
2876,37.425348,-76.268808,Mathews County
2877,36.687256,-78.368959,Mecklenburg County
2878,37.606975,-76.528082,Middlesex County
2879,37.175534,-80.387791,Montgomery County
2880,37.789079,-78.88344,Nelson County
2881,37.510158,-76.999326,New Kent County
2882,37.302775,-75.924018,Northampton County
2883,37.856974,-76.379687,Northumberland County
2884,37.141167,-78.053866,Nottoway County
2885,38.250193,-78.009622,Orange County
2886,38.623201,-78.49188,Page County
2887,36.667138,-80.286413,Patrick County
2888,36.821721,-79.398502,Pittsylvania County
2889,37.549404,-77.912855,Powhatan County
2890,37.224881,-78.432957,Prince Edward County
2891,37.187325,-77.220993,Prince George County
2892,38.701119,-77.479579,Prince William County
2893,37.063385,-80.713444,Pulaski County
2894,38.684522,-78.168824,Rappahannock County
2895,37.942894,-76.730561,Richmond County
2896,37.343588,-79.943996,Roanoke County
2897,37.814517,-79.447754,Rockbridge County
2898,38.507585,-78.885321,Rockingham County
2899,36.93342,-82.095934,Russell County
2900,36.712776,-82.613624,Scott County
2901,38.856204,-78.573987,Shenandoah County
2902,36.842318,-81.539786,Smyth County
2903,36.720173,-77.103856,Southampton County
2904,38.182431,-77.657226,Spotsylvania County
2905,38.413261,-77.451334,Stafford County
2906,37.119761,-76.880172,Surry County
2907,36.926645,-77.259732,Sussex County
2908,37.125395,-81.562924,Tazewell County
2909,38.908221,-78.207594,Warren County
2910,36.747831,-81.950316,Washington County
2911,38.109311,-76.803933,Westmoreland County
2912,36.974561,-82.62156,Wise County
2913,36.899867,-81.083001,Wythe County
2914,37.219081,-76.561648,York County
2915,38.820071,-77.084063,Alexandria city
2916,36.616954,-82.157564,Bristol city
2917,37.729345,-79.358134,Buena Vista city
2918,38.037658,-78.485381,Charlottesville city
2919,36.679376,-76.301788,Chesapeake city
2920,37.261685,-77.396804,Colonial Heights city
2921,37.78106,-79.985434,Covington city
2922,36.583334,-79.408071,Danville city
2923,36.696182,-77.535975,Emporia city
2924,38.853183,-77.299025,Fairfax city
2925,38.884722,-77.175603,Falls Church city
2926,36.684014,-76.941396,Franklin city
2927,38.299272,-77.486658,Fredericksburg city
2928,36.66564,-80.914308,Galax city
2929,37.047961,-76.297293,Hampton city
2930,38.436255,-78.873303,Harrisonburg city
2931,37.29101,-77.298944,Hopewell city
2932,37.782332,-79.44432,Lexington city
2933,37.399016,-79.195458,Lynchburg city
2934,38.746808,-77.482633,Manassas city
2935,38.768945,-77.448767,Manassas Park city
2936,36.683527,-79.863647,Martinsville city
2937,37.076136,-76.52198,Newport News city
2938,36.923015,-76.244641,Norfolk city
2939,36.931549,-82.625996,Norton city
2940,37.20473,-77.392368,Petersburg city
2941,37.12836,-76.303534,Poquoson city
2942,36.859339,-76.356973,Portsmouth city
2943,37.120119,-80.559147,Radford city
2944,37.531399,-77.476009,Richmond city
2945,37.278458,-79.958174,Roanoke city
2946,37.285333,-80.055241,Salem city
2947,38.157978,-79.061876,Staunton city
2948,36.697157,-76.634781,Suffolk city
2949,36.779985,-76.025209,Virginia Beach city
2950,38.067157,-78.90142,Waynesboro city
2951,37.269481,-76.708193,Williamsburg city
2952,39.173869,-78.176356,Winchester city
2953,47.011238,-118.512861,Adams County
2954,46.181861,-117.227781,Asotin County
2955,46.228125,-119.516659,Benton County
2956,47.860974,-120.619041,Chelan County
2957,48.110903,-123.88986,Clallam County
2958,45.77173,-122.485957,Clark County
2959,46.29285,-117.911634,Columbia County
2960,46.196785,-122.67846,Cowlitz County
2961,47.741763,-119.694622,Douglas County
2962,48.473256,-118.533589,Ferry County
2963,46.53458,-118.906944,Franklin County
2964,46.429478,-117.536711,Garfield County
2965,47.213633,-119.467788,Grant County
2966,47.113732,-123.826735,Grays Harbor County
2967,48.158554,-122.670649,Island County
2968,47.805346,-123.527136,Jefferson County
2969,47.490599,-121.833996,King County
2970,47.639687,-122.649636,Kitsap County
2971,47.124441,-120.676709,Kittitas County
2972,45.870446,-120.779305,Klickitat County
2973,46.580071,-122.377444,Lewis County
2974,47.582743,-118.417692,Lincoln County
2975,47.354126,-123.17385,Mason County
2976,48.548453,-119.742235,Okanogan County
2977,46.556587,-123.782419,Pacific County
2978,48.543825,-117.232191,Pend Oreille County
2979,47.051415,-122.153242,Pierce County
2980,48.50719,-123.103769,San Juan County
2981,48.493292,-121.81577,Skagit County
2982,46.024785,-121.953232,Skamania County
2983,48.070464,-121.936784,Snohomish County
2984,47.620375,-117.403371,Spokane County
2985,48.388727,-117.854454,Stevens County
2986,46.935822,-122.830152,Thurston County
2987,46.294638,-123.424458,Wahkiakum County
2988,46.254606,-118.48037,Walla Walla County
2989,48.842653,-121.836432,Whatcom County
2990,46.905944,-117.53539,Whitman County
2991,46.456558,-120.740145,Yakima County
2992,39.139725,-79.996947,Barbour County
2993,39.447938,-78.037754,Berkeley County
2994,38.022814,-81.713538,Boone County
2995,38.69933,-80.73166,Braxton County
2996,40.272645,-80.578691,Brooke County
2997,38.419578,-82.243397,Cabell County
2998,38.844159,-81.115478,Calhoun County
2999,38.459826,-81.081866,Clay County
3000,39.26348,-80.701232,Doddridge County
3001,38.030933,-81.086051,Fayette County
3002,38.915867,-80.849413,Gilmer County
3003,39.105988,-79.195064,Grant County
3004,37.924418,-80.45059,Greenbrier County
3005,39.312139,-78.611989,Hampshire County
3006,40.516958,-80.570164,Hancock County
3007,39.011361,-78.841729,Hardy County
3008,39.279182,-80.386498,Harrison County
3009,38.834234,-81.677717,Jackson County
3010,39.307398,-77.86322,Jefferson County
3011,38.328068,-81.523516,Kanawha County
3012,38.988877,-80.495477,Lewis County
3013,38.17177,-82.077623,Lincoln County
3014,37.830591,-81.940853,Logan County
3015,37.382727,-81.658183,McDowell County
3016,39.505839,-80.243402,Marion County
3017,39.854426,-80.671794,Marshall County
3018,38.770914,-82.029007,Mason County
3019,37.403448,-81.106456,Mercer County
3020,39.404781,-78.95669,Mineral County
3021,37.721161,-82.158989,Mingo County
3022,39.633645,-80.059074,Monongalia County
3023,37.554062,-80.550329,Monroe County
3024,39.555002,-78.257345,Morgan County
3025,38.291432,-80.797515,Nicholas County
3026,40.098932,-80.620728,Ohio County
3027,38.67445,-79.340617,Pendleton County
3028,39.368133,-81.161172,Pleasants County
3029,38.332606,-80.010121,Pocahontas County
3030,39.46903,-79.668865,Preston County
3031,38.510513,-81.906109,Putnam County
3032,37.762469,-81.264672,Raleigh County
3033,38.781095,-79.867788,Randolph County
3034,39.177112,-81.066317,Ritchie County
3035,38.743003,-81.354522,Roane County
3036,37.655999,-80.856325,Summers County
3037,39.332478,-80.046554,Taylor County
3038,39.111175,-79.559968,Tucker County
3039,39.465634,-80.877219,Tyler County
3040,38.90253,-80.231606,Upshur County
3041,38.143642,-82.422666,Wayne County
3042,38.483459,-80.449052,Webster County
3043,39.600601,-80.628156,Wetzel County
3044,39.020034,-81.382975,Wirt County
3045,39.211602,-81.516234,Wood County
3046,37.603706,-81.548891,Wyoming County
3047,43.973761,-89.767222,Adams County
3048,46.544424,-90.679691,Ashland County
3049,45.437192,-91.852892,Barron County
3050,46.634199,-91.177282,Bayfield County
3051,44.474024,-87.99613,Brown County
3052,44.385642,-91.761229,Buffalo County
3053,45.866897,-92.37573,Burnett County
3054,44.07841,-88.212132,Calumet County
3055,45.069092,-91.283505,Chippewa County
3056,44.739346,-90.609953,Clark County
3057,43.471882,-89.330472,Columbia County
3058,43.24991,-90.95123,Crawford County
3059,43.067468,-89.417852,Dane County
3060,43.422659,-88.704396,Dodge County
3061,45.093417,-87.048683,Door County
3062,46.463218,-91.892477,Douglas County
3063,44.947751,-91.897645,Dunn County
3064,44.726355,-91.286414,Eau Claire County
3065,45.871828,-88.406988,Florence County
3066,43.754722,-88.493284,Fond du Lac County
3067,45.666881,-88.773326,Forest County
3068,42.870028,-90.694229,Grant County
3069,42.675522,-89.605074,Green County
3070,43.82619,-89.113699,Green Lake County
3071,43.001021,-90.133691,Iowa County
3072,46.32655,-90.261298,Iron County
3073,44.32459,-90.79951,Jackson County
3074,43.013804,-88.773985,Jefferson County
3075,43.932836,-90.113984,Juneau County
3076,42.579703,-87.425005,Kenosha County
3077,44.501032,-87.163304,Kewaunee County
3078,43.908222,-91.111758,La Crosse County
3079,42.655578,-90.130292,Lafayette County
3080,45.262381,-89.067725,Langlade County
3081,45.338417,-89.742309,Lincoln County
3082,44.104433,-87.315478,Manitowoc County
3083,44.898036,-89.757823,Marathon County
3084,45.346899,-87.991198,Marinette County
3085,43.826053,-89.409095,Marquette County
3086,44.991304,-88.669251,Menominee County
3087,43.01766,-87.481554,Milwaukee County
3088,43.945175,-90.619969,Monroe County
3089,44.996575,-88.206516,Oconto County
3090,45.716176,-89.534533,Oneida County
3091,44.418226,-88.464988,Outagamie County
3092,43.360752,-87.499304,Ozaukee County
3093,44.627436,-91.83489,Pepin County
3094,44.725336,-92.426279,Pierce County
3095,45.462041,-92.447066,Polk County
3096,44.476246,-89.49807,Portage County
3097,45.679072,-90.35965,Price County
3098,42.754122,-87.420877,Racine County
3099,43.376199,-90.435693,Richland County
3100,42.66988,-89.075284,Rock County
3101,45.472734,-91.136745,Rusk County
3102,45.028959,-92.447284,St. Croix County
3103,43.428001,-89.943318,Sauk County
3104,45.864913,-91.14713,Sawyer County
3105,44.789641,-88.755813,Shawano County
3106,43.741232,-87.731516,Sheboygan County
3107,45.211656,-90.504853,Taylor County
3108,44.30305,-91.358867,Trempealeau County
3109,43.599366,-90.821983,Vernon County
3110,46.049848,-89.501254,Vilas County
3111,42.66811,-88.541731,Walworth County
3112,45.892489,-91.796422,Washburn County
3113,43.391156,-88.232917,Washington County
3114,43.018368,-88.30424,Waukesha County
3115,44.478004,-88.967005,Waupaca County
3116,44.112823,-89.239786,Waushara County
3117,44.085707,-88.668149,Winnebago County
3118,44.461413,-90.038825,Wood County
3119,41.665514,-105.721883,Albany County
3120,44.525117,-107.994848,Big Horn County
3121,44.191999,-105.517014,Campbell County
3122,41.70359,-106.933153,Carbon County
3123,42.984623,-105.524752,Converse County
3124,44.589266,-104.567298,Crook County
3125,43.054831,-108.608935,Fremont County
3126,42.089455,-104.35354,Goshen County
3127,43.720209,-108.435076,Hot Springs County
3128,44.044048,-106.588541,Johnson County
3129,41.29283,-104.660395,Laramie County
3130,42.229993,-110.682961,Lincoln County
3131,42.977645,-106.768219,Natrona County
3132,43.062159,-104.468373,Niobrara County
3133,44.492387,-109.593597,Park County
3134,42.131593,-104.953963,Platte County
3135,44.781369,-106.881211,Sheridan County
3136,42.767928,-109.91617,Sublette County
3137,41.660328,-108.875677,Sweetwater County
3138,44.048662,-110.426075,Teton County
3139,41.284726,-110.558947,Uinta County
3140,43.878831,-107.669052,Washakie County
3141,43.846213,-104.57002,Weston County
3142,18.181611,-66.758165,Adjuntas Municipio
3143,18.375681,-67.183707,Aguada Municipio
3144,18.480191,-67.143762,Aguadilla Municipio
3145,18.256524,-66.128496,Aguas Buenas Municipio
3146,18.130647,-66.263974,Aibonito Municipio
3147,18.286905,-67.131282,Añasco Municipio
3148,18.434004,-66.674994,Arecibo Municipio
3149,17.97206,-66.041945,Arroyo Municipio
3150,18.469989,-66.55823,Barceloneta Municipio
3151,18.200018,-66.309282,Barranquitas Municipio
3152,18.350722,-66.167747,Bayamón Municipio
3153,18.008873,-67.209884,Cabo Rojo Municipio
3154,18.211109,-66.050964,Caguas Municipio
3155,18.445469,-66.863134,Camuy Municipio
3156,18.323585,-65.883206,Canóvanas Municipio
3157,18.396776,-65.968778,Carolina Municipio
3158,18.444614,-66.148819,Cataño Municipio
3159,18.103624,-66.151667,Cayey Municipio
3160,18.273749,-65.530895,Ceiba Municipio
3161,18.295913,-66.515588,Ciales Municipio
3162,18.174404,-66.161622,Cidra Municipio
3163,18.1038,-66.357586,Coamo Municipio
3164,18.225032,-66.219481,Comerío Municipio
3165,18.30391,-66.326179,Corozal Municipio
3166,18.326599,-65.30772,Culebra Municipio
3167,18.472661,-66.259585,Dorado Municipio
3168,18.386378,-65.588454,Fajardo Municipio
3169,18.369006,-66.561219,Florida Municipio
3170,17.948052,-66.922989,Guánica Municipio
3171,17.973929,-66.137467,Guayama Municipio
3172,18.005338,-66.798293,Guayanilla Municipio
3173,18.344357,-66.114056,Guaynabo Municipio
3174,18.272581,-65.981177,Gurabo Municipio
3175,18.441141,-66.79821,Hatillo Municipio
3176,18.134695,-67.116199,Hormigueros Municipio
3177,18.135403,-65.786229,Humacao Municipio
3178,18.48516,-67.013619,Isabela Municipio
3179,18.211152,-66.58687,Jayuya Municipio
3180,17.997974,-66.490496,Juana Díaz Municipio
3181,18.224133,-65.908542,Juncos Municipio
3182,17.978511,-67.040111,Lajas Municipio
3183,18.277102,-66.869645,Lares Municipio
3184,18.227594,-66.97758,Las Marías Municipio
3185,18.187148,-65.871189,Las Piedras Municipio
3186,18.475039,-65.90328,Loíza Municipio
3187,18.367996,-65.709904,Luquillo Municipio
3188,18.444803,-66.493137,Manatí Municipio
3189,18.173956,-66.935547,Maricao Municipio
3190,17.999786,-65.896403,Maunabo Municipio
3191,18.164126,-67.893333,Mayagüez Municipio
3192,18.377637,-67.079574,Moca Municipio
3193,18.319026,-66.420557,Morovis Municipio
3194,18.21107,-65.735749,Naguabo Municipio
3195,18.28992,-66.25344,Naranjito Municipio
3196,18.218733,-66.436899,Orocovis Municipio
3197,18.000311,-65.986642,Patillas Municipio
3198,18.026618,-66.728125,Peñuelas Municipio
3199,18.001717,-66.606662,Ponce Municipio
3200,18.466357,-66.927603,Quebradillas Municipio
3201,18.340562,-67.277302,Rincón Municipio
3202,18.376369,-65.798434,Río Grande Municipio
3203,18.084361,-66.947667,Sabana Grande Municipio
3204,17.971485,-66.262252,Salinas Municipio
3205,18.1078,-67.037263,San Germán Municipio
3206,18.422249,-66.069081,San Juan Municipio
3207,18.147107,-65.976167,San Lorenzo Municipio
3208,18.331409,-66.970678,San Sebastián Municipio
3209,17.952922,-66.387588,Santa Isabel Municipio
3210,18.364556,-66.244669,Toa Alta Municipio
3211,18.45691,-66.193193,Toa Baja Municipio
3212,18.335387,-66.003787,Trujillo Alto Municipio
3213,18.270865,-66.702989,Utuado Municipio
3214,18.436163,-66.336673,Vega Alta Municipio
3215,18.455128,-66.397883,Vega Baja Municipio
3216,18.125418,-65.432474,Vieques Municipio
3217,18.130718,-66.472244,Villalba Municipio
3218,18.059858,-65.859871,Yabucoa Municipio
3219,18.085669,-66.857901,Yauco Municipio
